citation,source_url,title,dd_ordinal_nodes
70/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--023a9ab0-58eb-11f1-b20f-3bfcb2ea511c,Nghị định 70/2026/NĐ-CP Quy định chi tiết một số điều của Luật Quy hoạch,18
71/2002/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--22308,"Nghị định số 71/2002/NĐ-CP Quy định chi tiết thi hành một số điều của Pháp lệnh tình trạng khẩn cấp trong trường hợp có thảm hoạ lớn, dịch bệnh nguy hiểm",9
71/2006/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--15057,Luật Bảo hiểm xã hội số 71/2006/QH11,4
71/2014/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--36841,Nghị định số 71/2014/NĐ-CP Quy định chi tiết Luật Cạnh tranh về xử lý vi phạm pháp luật trong lĩnh vực cạnh tranh,13
71/2014/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--40742,"Luật Sửa đổi, bổ sung một số điều của các luật về thuế số 71/2014/QH13",2
71/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--111589,"Nghị định số 71/2016/NĐ-CP Quy định thời hạn, trình tự, thủ tục thi hành án hành chính và xử lý trách nhiệm đối với người không thi hành bản án, quyết định của Tòa án",4
71/2020/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--146632,"Luật Sửa đổi, bổ sung một số điều của Luật Phòng, chống nhiễm vi rút gây ra hội chứng suy giảm miễn dịch mắc phải ở người (HIV/AIDS) số 71/2020/QH14",5
71/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179989,Luật Công nghiệp công nghệ số số 71/2025/QH15,15
71/2025/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--176304,"Nghị quyết số 71/2025/UBTVQH15 Về nhiệm vụ, quyền hạn cụ thể và cơ cấu tổ chức của Hội đồng Dân tộc, các Ủy ban của Quốc hội",5
72/2006/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--14276,Luật Người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng số 72/2006/QH11,13
72/2012/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--27876,Nghị định số 72/2012/NĐ-CP Về quản lý và sử dụng chung công trình hạ tầng kỹ thuật,1
72/2014/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--46814,"Luật Sửa đổi, bổ sung một số điều của Luật Sĩ quan Quân đội nhân dân Việt Nam số 72/2014/QH13",2
72/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--79915,Nghị định số 72/2015/NĐ-CP Về quản lý hoạt động thông tin đối ngoại,3
72/2020/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--146609,Luật Bảo vệ môi trường số 72/2020/QH14,72
73/2006/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--14838,Luật Bình đẳng giới số 73/2006/QH11,4
73/2007/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--14294,"Nghị định số 73/2007/NĐ-CP Về hoạt động nghiên cứu, sản xuất, kinh doanh và sử dụng mật mã để bảo vệ thông tin không thuộc phạm vi bí mật nhà nước",1
73/2014/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--46817,Luật Công an nhân dân số 73/2014/QH13,5
73/2020/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--142831,"Nghị định số 73/2020/NĐ-CP Quy định việc kiểm soát xuất nhập cảnh đối với người đi trên phương tiện quốc phòng, an ninh ra, vào lãnh thổ Việt Nam để thực hiện nhiệm vụ quốc phòng, an ninh",1
73/2021/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--152501,"Luật Phòng, chống ma túy số 73/2021/QH14",8
73/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179262,Luật Nhà giáo số 73/2025/QH15,10
73/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--5cb1afe0-5f05-11f1-9481-57487a853907,Nghị định 73/2026/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Ngân sách nhà nước,12
74/2012/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--27849,"Nghị định số 74/2012/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Văn phòng Chính phủ",3
74/2014/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--46822,Luật Giáo dục nghề nghiệp số 74/2014/QH13,18
74/2017/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--123003,"Nghị định số 74/2017/NĐ-CP Quy định cơ chế, chính sách đặc thù đối với Khu Công nghệ cao Hòa Lạc",1
74/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--176707,"Nghị định số 74/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 70/2015/NĐ-CP ngày 01 tháng 09 năm 2015 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế đói với Quân đội nhân dân, công an nhân dân và người làm công tác cơ yếu",6
74/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179273,Luật Việc làm số 74/2025/QH15,7
74/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--89dffd60-5b08-11f1-abf3-a917971bcfe3,"Nghị định 74/2026/NĐ-CP Quy định việc quản lý, sử dụng và khai thác tài sản kết cấu hạ tầng thủy lợi",25
75/2006/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--14836,"Luật Hiến, lấy, ghép mô, bộ phận cơ thể người và hiến, lấy xác số 75/2006/QH11",5
75/2014/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--36920,"Nghị định số 75/2014/NĐ-CP Quy định chi tiết thi hành một số điều của Bộ Luật Lao động về tuyển dụng, quản lý người lao động Việt Nam làm việc cho tổ chức, cá nhân nước ngoài tại Việt Nam",1
75/2017/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--123256,"Nghị định số 75/2017/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế",13
75/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--129070,"Nghị định số 75/2018/NĐ-CP Quy định về tổ chức, nhiệm vụ, quyền hạn và trang phục, phù hiệu của lực lượng bảo vệ trên tàu",3
75/2019/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--138059,Nghị định số 75/2019/NĐ-CP Quy định về xử phạt vi phạm hành chính trong lĩnh vực cạnh tranh,9
75/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--177814,Nghị định số 75/2025/NĐ-CP Quy định chi tiết thi hành Nghị quyết số 171/2024/QH15 ngày 30 tháng 11 năm 2024 của Quốc hội về thí điểm thực hiện dự án nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất,2
75/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179167,"Luật sửa đổi, bổ sung một số điều của Luật Quảng cáo số 75/2025/QH15",8
75/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--6ab41fe0-7ea1-11f1-bde4-ef08d13fbb68,"Nghị định số 75/2026/NĐ-CP Quy định chế độ tự chủ, tự chịu trách nhiệm về quản lý, sử dụng kinh phí quản lý hành chính",4
755/2005/NQ-UBTVQH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--17619,Nghị quyết số 755/2005/NQ-UBTVQH11 Quy định việc giải quyết đối với một số trường hợp cụ thể về nhà đất trong quá trình thực hiện các chính sách quản lý nhà đất và chính sách cải tạo xã hội chủ nghĩa trước ngày 01 tháng 07 năm 1991,1
76/2012/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--27813,Nghị định số 76/2012/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Tố cáo,2
76/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--129237,Nghị định số 76/2018/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Chuyển giao công nghệ,6
76/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--176677,"Nghị định số 76/2025/NĐ-CP Quy định chi tiết Nghị quyết số 170/2024/QH15 ngày 30 tháng 11 năm 2024 của Quốc hội về cơ chế, chính sách đặc thù để tháo gỡ khó khăn, vướng mắc đối với các dự án, đất đai trong kết luận thanh tra, kiểm tra, bản án tại Thành phố Hồ Chí Minh, thành phố Đà Nẵng và tỉnh Khánh Hòa",7
76/2025/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--177484,Nghị quyết số 76/2025/UBTVQH15 Về việc sắp xếp đơn vị hành chính năm 2025,2
76/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187489,"Nghị định số 76/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 125/2021/NĐ-CP của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực bình đẳng giới",16
76/NQ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--67958,"Nghị quyết số 76/NQ-CP Sửa đổi, bổ sung một số điều của Nghị quyết số 30c/NQ-CP ngày 08 tháng 11 năm 2011 của Chính phủ ban hành chương trình tổng thể cải cách hành chính nhà nước giai đoạn 2011 – 2020",2
77/2013/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--30662,"Nghị định số 77/2013/NĐ-CP Quy định chi tiết thi hành Luật Phòng, chống tác hại của thuốc lá về một số biện pháp phòng, chống tác hại của thuốc lá",2
77/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--130256,"Nghị định số 77/2018/NĐ-CP Quy định hỗ trợ phát triển thủy lợi nhỏ, thủy lợi nội đồng và tưới tiên tiến, tiết kiệm nước",1
77/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--148690,Nghị định số 77/2021/NĐ-CP Quy định chế độ phụ cấp thâm niên nhà giáo,1
77/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--164613,Nghị định số 77/2023/NĐ-CP về quản lý nhập khẩu hàng hóa tân trang theo Hiệp định Đối tác Toàn diện và Tiến bộ xuyên Thái Bình Dương,3
77/2024/NĐ-C,https://vbpl.vn/van-ban/chi-tiet/van-ban--173646,"Nghị định số 77/2024/NĐ-C Sửa đổi, bổ sung một số điều của Nghị định số 75/2021/NĐ-CP ngày 24 tháng 7 năm 2021 của Chính phủ quy định mức hưởng trợ cấp, phụ cấp và các chế độ ưu đãi người có công với cách mạng đã được sửa đổi, bổ sung một số điều theo Nghị định số 55/2023/NĐ-CP ngày 21 tháng 7 năm 2023 của Chính phủ",1
77/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179990,"Luật sửa đổi, bổ sung một số điều của Luật Sử dụng năng lượng tiết kiệm và hiệu quả số 77/2025/QH15",3
77/2025/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--177756,Nghị quyết số 77/2025/UBTVQH15 Điều chỉnh Chương trình lập pháp năm 2025,1
78/2006/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--14832,Luật Quản lý thuế số 78/2006/QH11,15
78/2013/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--30663,"Nghị định số 78/2013/NĐ-CP Về minh bạch tài sản, thu nhập",2
78/2015/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--70817,Luật Nghĩa vụ quân sự số 78/2015/QH13,10
78/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--129692,"Nghị định số 78/2018/NĐ-CP Sửa đổi, bổ sung một số đều của Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều Luật tiêu chuẩn và quy chuẩn kỹ thuật.",4
78/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--163753,"Nghị định số 78/2023/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 32/2017/NĐ-CP ngày 31 tháng 3 năm 2017 của Chính phủ về tín dụng đầu tư của Nhà nước",2
78/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--172697,Nghị định số 78/2024/NĐ-CP Quy định chi tiết một số điều của Luật Giá về thẩm định giá,2
79/2006/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--14831,Luật Đê điều số 79/2006/QH11,12
79/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--81024,Nghị định số 79/2015/NĐ-CP Quy định xử phạt vi phạm hành chính trong lĩnh vực giáo dục nghề nghiệp,18
79/2015/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--70803,Luật Thú y số 79/2015/QH13,42
79/2020/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--142839,"Nghị định số 79/2020/NĐ-CP Quy định chế độ, chính sách trong xây dựng, huy động lực lượng dự bị động viên",3
79/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--164800,Nghị định số 79/2023/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Sở hữu trí tuệ về quyền đối với giống cây trồng,6
79/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179405,"Luật Sửa đổi, bổ sung một số điều của Luật Quốc tịch Việt Nam số 79/2025/QH15",1
79/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187553,"Nghị định số 79/2026/NĐ-CP Quy định xử phạt vi phạm hành chính trong lĩnh vực quản lý, bảo vệ biên giới quốc gia",34
8/2026/QH16,https://vbpl.vn/van-ban/chi-tiet/van-ban--f6e54110-4b5c-11f1-8c06-b5d7fb756254,"Luật sửa đổi, bổ sung một số điều của Luật Cơ quan đại diện nước Cộng hòa xã hội chủ nghĩa Việt Nam ở nước ngoài",6
80/2006/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--14830,Luật Chuyển giao công nghệ số 80/2006/QH11,7
80/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--111655,"Nghị định số 80/2016/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 101/2012/NĐ-CP ngày 22 tháng 11 năm 2012 của Chính phủ về thanh toán không dùng tiền mặt",1
80/2017/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--128348,"Nghị định số 80/2017/NĐ-CP Quy định về môi trường giáo dục an toàn, lành mạnh, thân thiện, phòng, chống bạo lực học đường",2
80/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--128943,"Nghị định số 80/2018/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 147/2003/NĐ-CP ngày tháng 12 năm 2003 của Chính phủ quy định về điều kiện, thủ tục cấp giấy phép và quản lý hoạt động của cơ sở cai nghiện ma túy tự nguyện; Nghị định số 135/2004/NĐ-CP ngày 10 tháng 6 năm 2004 của Chính phủ quy định chế độ áp dụng biện pháp đưa vào cơ sở chữa bệnh, tổ chức hoạt động của cơ sở chữa bệnh theo Pháp lệnh xử lý vi phạm hành chính và chế độ áp dụng đối với người chưa thành niên, người tự nguyện vào cơ sở chữa bệnh",1
80/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--158783,Nghị định số 80/2021/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Hỗ trợ doanh nghiệp nhỏ và vừa,5
80/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--159007,"Nghị định số 80/2022/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 35/2016/NĐ-CP ngày 15 tháng 5 năm 2016 của Chính phủ quy định chi tiết một số điều của Luật Thú y",1
80/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--164893,"Nghị định số 80/2023/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 95/2021/NĐ-CP ngày 01 tháng 11 năm 2021 và Nghị định số 83/2014/NĐ-CP ngày 03 tháng 9 năm 2014 của Chính phủ về kinh doanh xăng dầu",4
80/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--176737,Nghị định số 80/2025/NĐ-CP Về tổ chức thi hành văn bản quy phạm pháp luật,8
80/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179106,"Luật Cán bộ, công chức số 80/2025/QH15",4
80/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187505,"Nghị định số 80/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 142/2017/NĐ-CP ngày 11 tháng 12 năm 2017 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực hàng hải được sửa đổi, bổ sung theo Nghị định số 123/2021/NĐ-CP ngày 28 tháng 12 năm 2021 của Chính phủ và Nghị định số 139/2021/NĐ-CP ngày 31 tháng 12 năm 2021 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực giao thông đường thủy nội địa",45
81/2006/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--14834,Luật Cư trú số 81/2006/QH11,3
81/2007/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--14298,"Nghị định số 81/2007/NĐ-CP Quy định tổ chức, bộ phận chuyên môn về bảo vệ môi trường tại cơ quan nhà nước và doanh nghiệp nhà nước",3
81/2015/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--70801,Luật Kiểm toán nhà nước số 81/2015/QH13,8
81/2019/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--138994,"Nghị định số 81/2019/NĐ-CP Về phòng, chống phổ biến vũ khí hủy diệt hàng loạt",7
81/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--170451,"Nghị định số 81/2023/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Thanh tra Chính phủ",3
81/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--176827,Nghị định số 81/2025/NĐ-CP Gia hạn thời hạn nộp thuế tiêu thụ đặc biệt đối với ô tô sản xuất hoặc lắp ráp trong nước,1
81/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179416,"Luật sửa đổi, bổ sung một số điều của Luật Tổ chức Tòa án nhân dân số 81/2025/QH15",14
82/2005/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--18115,"Nghị định số 82/2005/NĐ-CP Về việc thành lập thị xã Gia Nghĩa; thành lập các phường, xã thuộc thị xã Gia Nghĩa và đổi tên huyện Đắk Nông thành huyện Đắk Glong, tỉnh Đắk Nông",1
